순위,투자연도,투자월,종목선정일,시장,종목명,종목코드,시가총액,종가,1개월(%),3개월(%),6개월(%),12개월(%),이번달수익률
177,2026,2026-08,2026-07-31,NASDAQ,Monster Beverage Corporation,MNST,94260.4,97.6500015258789,1.59,26.7,20.91,66.21,0.0
178,2026,2026-08,2026-07-31,NASDAQ,Cadence Design Systems Inc. Common Stock,CDNS,93639.1,332.82000732421875,-11.32,0.98,12.3,-8.71,0.0
179,2026,2026-08,2026-07-31,NASDAQ,CSX Corporation Common Stock,CSX,93364.7,50.189998626708984,5.6,10.48,32.92,41.22,0.0
180,2026,2026-08,2026-07-31,NYSE,Itau Unibanco Banco Holding SA American Depositary Shares (Each repstg 500 Preferred shares),ITUB,93284.4,8.4399995803833,3.3,-2.99,-1.75,38.65,0.0
181,2026,2026-08,2026-07-31,NYSE,Vertiv Holdings LLC Class A Common Stock,VRT,93001.6,227.5,-32.05,-30.74,22.19,56.25,0.0
182,2026,2026-08,2026-07-31,NYSE,Valero Energy Corporation Common Stock,VLO,92910.3,311.7099914550781,19.69,23.41,71.81,127.01,0.0
183,2026,2026-08,2026-07-31,NYSE,Marathon Petroleum Corporation Common Stock,MPC,92389.2,314.0799865722656,22.85,26.5,78.26,84.55,0.0
184,2026,2026-08,2026-07-31,NYSE,Ferrari N.V. Common Shares,RACE,92143.7,397.7300109863281,6.83,14.52,19.38,-10.3,0.0
185,2026,2026-08,2026-07-31,NYSE,Lloyds Banking Group Plc American Depositary Shares,LYG,91445.7,6.25,7.2,14.89,4.69,48.1,0.0
186,2026,2026-08,2026-07-31,NASDAQ,Airbnb Inc. Class A Common Stock,ABNB,91321.8,152.0800018310547,6.28,8.35,17.55,14.86,0.0
187,2026,2026-08,2026-07-31,NYSE,KKR & Co. Inc. Common Stock,KKR,91071.3,100.9800033569336,10.02,-3.22,-11.62,-31.11,0.0
188,2026,2026-08,2026-07-31,NYSE,3M Company Common Stock,MMM,90911.5,176.07000732421875,8.75,20.17,14.96,17.99,0.0
189,2026,2026-08,2026-07-31,NYSE,Waste Management Inc. Common Stock,WM,90555.5,226.3300018310547,1.55,-2.67,1.84,-1.23,0.0
190,2026,2026-08,2026-07-31,NYSE,Marsh Common Stock,MRSH,90522.2,191.50999450683594,14.9,14.19,1.76,-3.86,0.0
191,2026,2026-08,2026-07-31,NYSE,Freeport-McMoRan Inc. Common Stock,FCX,90034.4,63.439998626708984,0.87,9.8,5.33,57.65,0.0
192,2026,2026-08,2026-07-31,NYSE,Johnson Controls International plc Ordinary Share,JCI,88838.0,143.8800048828125,-1.53,-1.47,20.64,37.03,0.0
193,2026,2026-08,2026-07-31,NYSE,United Parcel Service Inc. Common Stock,UPS,88587.7,105.2699966430664,-2.07,-3.24,-0.89,22.18,0.0
194,2026,2026-08,2026-07-31,NYSE,Cummins Inc. Common Stock,CMI,87512.7,632.97998046875,-11.25,-5.67,9.36,72.18,0.0
195,2026,2026-08,2026-07-31,NYSE,Williams Companies Inc. (The) Common Stock,WMB,87493.3,70.91000366210938,-4.61,-7.08,5.43,18.28,0.0
196,2026,2026-08,2026-07-31,NYSE,ENI S.p.A. Common Stock,E,87417.1,55.560001373291016,18.57,-1.89,35.78,63.22,0.0
197,2026,2026-08,2026-07-31,NYSE,HCA Healthcare Inc. Common Stock,HCA,87161.3,395.7900085449219,1.51,-8.9,-18.94,11.81,0.0
198,2026,2026-08,2026-07-31,NASDAQ,Intuit Inc. Common Stock,INTU,86456.8,315.5,20.88,-18.79,-36.76,-59.82,0.0
199,2026,2026-08,2026-07-31,NYSE,Intercontinental Exchange Inc. Common Stock,ICE,86229.3,156.27000427246094,26.94,-1.15,-10.08,-15.45,0.0
200,2026,2026-08,2026-07-31,NASDAQ,DoorDash Inc. Class A Common Stock,DASH,85470.6,197.52999877929688,7.04,17.12,-3.46,-21.07,0.0
201,2026,2026-08,2026-07-31,NYSE,Royal Caribbean Cruises Ltd. Common Stock,RCL,85130.0,321.94000244140625,1.39,22.06,-0.83,1.28,0.0
202,2026,2026-08,2026-07-31,NASDAQ,NetEase Inc. American Depositary Shares,NTES,85043.3,131.89999389648438,2.93,12.25,2.38,1.23,0.0
203,2026,2026-08,2026-07-31,NASDAQ,Comcast Corporation Class A Common Stock,CMCSA,85025.3,23.670000076293945,-3.58,-12.46,-20.44,-24.0,0.0
204,2026,2026-08,2026-07-31,NYSE,Phillips 66 Common Stock,PSX,84869.9,210.60000610351562,24.58,17.56,46.7,70.42,0.0
205,2026,2026-08,2026-07-31,NYSE,Emerson Electric Company Common Stock,EMR,83914.2,148.63999938964844,3.84,5.84,1.14,2.15,0.0
206,2026,2026-08,2026-07-31,NYSE,Moody's Corporation Common Stock,MCO,82855.4,482.260009765625,6.48,4.42,-6.46,-6.49,0.0
207,2026,2026-08,2026-07-31,NYSE,Sherwin-Williams Company (The) Common Stock,SHW,82744.1,344.8399963378906,0.15,7.22,-2.76,4.22,0.0
208,2026,2026-08,2026-07-31,NYSE,Illinois Tool Works Inc. Common Stock,ITW,82555.5,283.70001220703125,4.89,9.96,8.59,10.83,0.0
209,2026,2026-08,2026-07-31,NYSE,Enterprise Products Partners L.P. Common Stock,EPD,82321.9,38.119998931884766,3.7,-1.5,14.85,23.01,0.0
210,2026,2026-08,2026-07-31,NASDAQ,Cintas Corporation Common Stock,CTAS,81886.7,206.7899932861328,21.58,18.36,8.05,-7.08,0.0
211,2026,2026-08,2026-07-31,NYSE,Elevance Health Inc. Common Stock,ELV,81508.2,376.3999938964844,-2.67,-0.01,8.87,32.97,0.0
212,2026,2026-08,2026-07-31,NYSE,American Tower Corporation (REIT) Common Stock,AMT,80778.8,174.4600067138672,6.66,-4.52,-2.69,-16.28,0.0
213,2026,2026-08,2026-07-31,NASDAQ,Ross Stores Inc. Common Stock,ROST,80538.5,252.57000732421875,18.66,10.88,33.88,84.98,0.0
214,2026,2026-08,2026-07-31,NASDAQ,Regeneron Pharmaceuticals Inc. Common Stock,REGN,79953.4,738.3400268554688,18.41,4.42,-0.42,35.36,0.0
215,2026,2026-08,2026-07-31,NASDAQ,Mondelez International Inc. Class A Common Stock,MDLZ,79526.8,63.08000183105469,9.06,2.67,7.88,-2.49,0.0
216,2026,2026-08,2026-07-31,NYSE,Suncor Energy  Inc. Common Stock,SU,79440.5,66.7300033569336,24.31,-2.53,25.98,69.11,0.0
217,2026,2026-08,2026-07-31,NYSE,National Grid Transco PLC National Grid PLC (NEW) American Depositary Shares,NGG,79354.9,80.38999938964844,-2.99,-10.22,-5.72,14.21,0.0
218,2026,2026-08,2026-07-31,NYSE,Canadian Pacific Kansas City Limited Common Shares,CP,79313.3,88.16000366210938,1.74,1.38,18.59,19.86,0.0
219,2026,2026-08,2026-07-31,NYSE,Brookfield Asset Management Inc Class A Limited Voting Shares,BAM,79288.9,47.959999084472656,6.93,-0.1,-3.52,-22.23,0.0
220,2026,2026-08,2026-07-31,NYSE,EOG Resources Inc. Common Stock,EOG,79196.5,145.50999450683594,12.16,3.51,29.77,21.24,0.0
221,2026,2026-08,2026-07-31,NYSE,ASE Technology Holding Co. Ltd. American Depositary Shares (each representing Two Common Shares),ASX,78320.0,34.77000045776367,-22.94,10.7,83.19,266.0,0.0
222,2026,2026-08,2026-07-31,NYSE,Ecolab Inc. Common Stock,ECL,78135.5,279.3399963378906,0.26,7.19,-0.94,6.72,0.0
223,2026,2026-08,2026-07-31,NYSE,The Travelers Companies Inc. Common Stock,TRV,78082.1,375.989990234375,13.89,23.22,32.15,44.48,0.0
224,2026,2026-08,2026-07-31,NYSE,General Motors Company Common Stock,GM,77970.3,88.4000015258789,14.69,14.97,5.24,65.73,0.0
225,2026,2026-08,2026-07-31,NASDAQ,Robinhood Markets Inc. Class A Common Stock,HOOD,77947.7,86.5999984741211,-13.64,18.81,-12.95,-15.96,0.0
226,2026,2026-08,2026-07-31,NYSE,NatWest Group plc American Depositary Shares (each representing two (2) Ordinary Shares),NWG,77910.1,18.530000686645508,5.1,16.47,1.65,32.55,0.0
227,2026,2026-08,2026-07-31,NYSE,Northrop Grumman Corporation Common Stock,NOC,77066.4,534.8499755859375,5.01,-7.7,-22.74,-7.24,0.0
228,2026,2026-08,2026-07-31,NASDAQ,Honeywell International Inc. Common Stock,HON,77032.3,241.91000366210938,8.04,7.62,1.38,10.07,0.0
229,2026,2026-08,2026-07-31,NYSE,Canadian National Railway Company Common Stock,CNI,76847.6,127.12999725341797,6.62,13.38,32.12,36.04,0.0
230,2026,2026-08,2026-07-31,NYSE,Aon plc Class A Ordinary Shares (Ireland),AON,76481.8,366.57000732421875,10.52,17.62,4.84,3.05,0.0
231,2026,2026-08,2026-07-31,NYSE,America Movil S.A.B. de C.V. American Depositary Shares (each representing the right to receive twenty (20) Series B Shares,AMX,76297.2,25.31999969482422,-2.58,-4.81,22.32,40.12,0.0
232,2026,2026-08,2026-07-31,NYSE,Norfolk Southern Corporation Common Stock,NSC,75351.6,333.92999267578125,6.15,5.73,14.66,20.12,0.0
233,2026,2026-08,2026-07-31,NASDAQ,Synopsys Inc. Common Stock,SNPS,74439.5,372.3299865722656,-16.53,-22.85,-19.95,-41.22,0.0
234,2026,2026-08,2026-07-31,NYSE,Simon Property Group Inc. Common Stock,SPG,74382.4,230.44000244140625,3.04,13.12,20.45,40.69,0.0
235,2026,2026-08,2026-07-31,NYSE,Manulife Financial Corporation Common Stock,MFC,74165.5,44.54999923706055,9.97,13.39,16.9,43.9,0.0
236,2026,2026-08,2026-07-31,NASDAQ,O'Reilly Automotive Inc. Common Stock,ORLY,74045.7,87.36000061035156,-5.14,-12.11,-11.23,-11.15,0.0
237,2026,2026-08,2026-07-31,NYSE,The Cigna Group Common Stock,CI,73817.8,287.6600036621094,4.35,-1.0,4.94,7.58,0.0
238,2026,2026-08,2026-07-31,NYSE,Agnico Eagle Mines Limited Common Stock,AEM,73733.4,150.75,-2.82,-19.9,-20.87,21.22,0.0
239,2026,2026-08,2026-07-31,NYSE,SLB Limited Common Shares,SLB,73598.7,48.90999984741211,5.21,-14.01,1.1,44.7,0.0
240,2026,2026-08,2026-07-31,NYSE,Colgate-Palmolive Company Common Stock,CL,73057.3,91.5999984741211,-0.09,7.31,1.45,9.24,0.0
241,2026,2026-08,2026-07-31,NYSE,FedEx Corporation Common Stock,FDX,72727.9,308.54998779296875,-1.46,-5.06,18.82,71.33,0.0
242,2026,2026-08,2026-07-31,NYSE,Apollo Global Management Inc. (New) Common Stock,APO,72404.8,120.25,1.64,-6.58,-10.62,-17.25,0.0
243,2026,2026-08,2026-07-31,NYSE,Motorola Solutions Inc. Common Stock,MSI,72332.6,430.82000732421875,3.74,-1.87,7.03,-1.86,0.0
244,2026,2026-08,2026-07-31,NYSE,Hilton Worldwide Holdings Inc. Common Stock,HLT,72131.1,322.0199890136719,-2.55,-0.63,7.88,20.12,0.0
245,2026,2026-08,2026-07-31,NYSE,Kinder Morgan Inc. Common Stock,KMI,71658.5,31.65999984741211,-0.97,-3.68,3.84,12.83,0.0
246,2026,2026-08,2026-07-31,NYSE,Digital Realty Trust Inc. Common Stock,DLR,71010.8,193.19000244140625,7.58,-3.86,16.41,9.49,0.0
247,2026,2026-08,2026-07-31,NYSE,TC Energy Corporation Common Stock,TRP,70246.3,68.08999633789062,2.72,1.73,16.06,42.21,0.0
248,2026,2026-08,2026-07-31,NYSE,Transdigm Group Incorporated Common Stock,TDG,70162.0,1249.9100341796875,-6.17,7.75,-12.44,-22.29,0.0
249,2026,2026-08,2026-07-31,NYSE,Energy Transfer LP Common Units,ET,70062.0,20.239999771118164,5.86,0.25,9.7,12.2,0.0
250,2026,2026-08,2026-07-31,NASDAQ,Monolithic Power Systems Inc. Common Stock,MPWR,70060.9,1316.1800537109375,-4.79,-18.47,17.08,85.05,0.0
251,2026,2026-08,2026-07-31,NASDAQ,PACCAR Inc. Common Stock,PCAR,69838.1,133.75999450683594,11.36,12.59,8.83,35.44,0.0
252,2026,2026-08,2026-07-31,NYSE,Nu Holdings Ltd. Class A Ordinary Shares,NU,69581.8,14.489999771118164,8.46,0.07,-18.37,18.58,0.0
253,2026,2026-08,2026-07-31,NASDAQ,American Electric Power Company Inc. Common Stock,AEP,69563.8,127.77999877929688,-6.6,-6.8,6.68,12.94,0.0
254,2026,2026-08,2026-07-31,NYSE,Boston Scientific Corporation Common Stock,BSX,69457.4,46.0,7.78,-20.15,-50.82,-56.16,0.0
255,2026,2026-08,2026-07-31,NYSE,Deutsche Bank AG Common Stock,DB,69047.4,37.029998779296875,9.69,19.26,-5.58,12.28,0.0
256,2026,2026-08,2026-07-31,NYSE,Carvana Co. Class A Common Stock,CVNA,68624.9,61.439998626708984,-6.65,-22.39,-23.41,-21.27,0.0
257,2026,2026-08,2026-07-31,NYSE,Allstate Corporation (The) Common Stock,ALL,67979.7,265.3800048828125,11.53,22.15,33.36,30.57,0.0
258,2026,2026-08,2026-07-31,NYSE,United Rentals Inc. Common Stock,URI,67175.8,1068.6300048828125,-5.67,11.33,36.64,21.03,0.0
259,2026,2026-08,2026-07-31,NASDAQ,Warner Bros. Discovery Inc. Series A Common Stock,WBD,65937.7,25.469999313354492,-4.46,-5.84,-7.52,93.39,0.0
260,2026,2026-08,2026-07-31,NYSE,Air Products and Chemicals Inc. Common Stock,APD,65666.3,300.20001220703125,2.39,0.05,10.17,4.28,0.0
261,2026,2026-08,2026-07-31,NYSE,Target Corporation Common Stock,TGT,65626.1,144.50999450683594,10.64,11.38,37.02,43.79,0.0
262,2026,2026-08,2026-07-31,NASDAQ,Honeywell Aerospace Inc. Common Stock,HONA,65524.1,204.32000732421875,-7.58,0.0,0.0,0.0,0.0
263,2026,2026-08,2026-07-31,NYSE,Sea Limited American Depositary Shares each representing one Class A Ordinary Share,SE,65376.6,106.23999786376953,10.86,25.16,-8.8,-32.18,0.0
264,2026,2026-08,2026-07-31,NYSE,W.W. Grainger Inc. Common Stock,GWW,65258.9,1355.489990234375,-0.36,16.72,25.52,30.39,0.0
265,2026,2026-08,2026-07-31,NYSE,AFLAC Incorporated Common Stock,AFL,64885.4,127.36000061035156,8.62,12.04,14.79,28.18,0.0
266,2026,2026-08,2026-07-31,NYSE,Republic Services Inc. Common Stock,RSG,64778.7,211.3300018310547,-0.82,1.01,-1.75,-8.38,0.0
267,2026,2026-08,2026-07-31,NYSE,RELX PLC PLC American Depositary Shares (Each representing One Ordinary Share),RELX,64605.3,36.61000061035156,15.6,0.05,2.26,-29.45,0.0
268,2026,2026-08,2026-07-31,NYSE,Truist Financial Corporation Common Stock,TFC,64586.4,52.0099983215332,4.4,0.99,1.15,18.99,0.0
269,2026,2026-08,2026-07-31,NYSE,VALE S.A.  American Depositary Shares Each Representing one common share,VALE,64298.9,14.989999771118164,-0.33,-8.37,-6.72,57.29,0.0
270,2026,2026-08,2026-07-31,NYSE,Arthur J. Gallagher & Co. Common Stock,AJG,64076.0,256.4599914550781,11.71,24.25,2.84,-10.72,0.0
271,2026,2026-08,2026-07-31,NYSE,CRH PLC Ordinary Shares,CRH,63593.9,96.0,-10.28,-18.93,-21.58,0.58,0.0
272,2026,2026-08,2026-07-31,NYSE,Hewlett Packard Enterprise Company Common Stock,HPE,63429.3,47.13999938964844,4.5,63.85,119.05,127.84,0.0
273,2026,2026-08,2026-07-31,NYSE,Nike Inc. Common Stock,NKE,61876.7,42.290000915527344,3.02,-4.67,-31.58,-43.38,0.0
274,2026,2026-08,2026-07-31,NYSE,MetLife Inc. Common Stock,MET,61853.6,97.06999969482422,14.73,21.19,23.06,27.81,0.0
275,2026,2026-08,2026-07-31,NYSE,Barrick Mining Corporation Common Shares,B,61541.4,37.70000076293945,2.64,-4.17,-17.67,78.5,0.0
276,2026,2026-08,2026-07-31,NYSE,Comfort Systems USA Inc. Common Stock,FIX,60875.3,1697.8399658203125,-14.33,-7.74,48.66,141.41,0.0
277,2026,2026-08,2026-07-31,NYSE,Dominion Energy Inc. Common Stock,D,60831.9,69.7300033569336,2.11,8.11,15.89,19.3,0.0
278,2026,2026-08,2026-07-31,NYSE,Bloom Energy Corporation Class A Common Stock,BE,60616.7,207.1199951171875,-31.58,-26.91,36.83,453.94,0.0
279,2026,2026-08,2026-07-31,NYSE,Cencora Inc. Common Stock,COR,60574.6,312.2300109863281,10.34,1.37,-13.08,9.14,0.0
280,2026,2026-08,2026-07-31,NASDAQ,Baker Hughes Company Class A Common Stock,BKR,60046.9,59.900001525878906,7.93,-14.02,6.89,32.96,0.0
281,2026,2026-08,2026-07-31,NYSE,Realty Income Corporation Common Stock,O,59558.3,64.43000030517578,3.99,0.3,5.35,14.79,0.0
282,2026,2026-08,2026-07-31,NYSE,TE Connectivity plc Ordinary Shares,TEL,59550.0,206.5800018310547,2.47,-2.4,-7.27,0.4,0.0
283,2026,2026-08,2026-07-31,NYSE,MPLX LP Common Units Representing Limited Partner Interests,MPLX,59311.2,57.61000061035156,2.27,2.38,3.06,9.73,0.0
284,2026,2026-08,2026-07-31,NYSE,Nucor Corporation Common Stock,NUE,58595.5,257.0400085449219,15.39,14.09,44.63,79.66,0.0
285,2026,2026-08,2026-07-31,NYSE,Targa Resources Inc. Common Stock,TRGP,58033.3,268.3399963378906,0.07,3.18,33.52,61.25,0.0
286,2026,2026-08,2026-07-31,NYSE,DBA Sempra Common Stock,SRE,57885.8,89.58000183105469,-3.38,-5.82,2.95,9.67,0.0
287,2026,2026-08,2026-07-31,NASDAQ,NXP Semiconductors N.V. Common Stock,NXPI,57785.9,245.16000366210938,-12.76,-16.5,8.41,14.68,0.0
288,2026,2026-08,2026-07-31,NASDAQ,Teradyne Inc. Common Stock,TER,57559.0,365.489990234375,-24.46,6.41,51.62,240.21,0.0
289,2026,2026-08,2026-07-31,NYSE,Delta Air Lines Inc. Common Stock,DAL,57502.6,88.58999633789062,-5.41,30.3,34.45,66.49,0.0
290,2026,2026-08,2026-07-31,NYSE,Ford Motor Company Common Stock,F,57497.8,14.859999656677246,6.91,23.01,7.06,34.24,0.0
291,2026,2026-08,2026-07-31,NYSE,ONEOK Inc. Common Stock,OKE,57223.7,89.06999969482422,2.45,-3.67,12.48,8.48,0.0
292,2026,2026-08,2026-07-31,NASDAQ,Diamondback Energy Inc. Common Stock,FANG,57092.5,199.77000427246094,13.65,-2.85,21.85,34.38,0.0
293,2026,2026-08,2026-07-31,NYSE,Public Storage Common Stock,PSA,56931.1,317.45001220703125,-0.27,4.96,14.94,16.74,0.0
294,2026,2026-08,2026-07-31,NYSE,Occidental Petroleum Corporation Common Stock,OXY,56763.8,55.95000076293945,15.19,-7.64,23.27,27.33,0.0
295,2026,2026-08,2026-07-31,NYSE,Garmin Ltd. Common Stock (Switzerland),GRMN,56656.2,297.54998779296875,25.26,18.48,47.56,36.02,0.0
296,2026,2026-08,2026-07-31,NYSE,Cenovus Energy Inc Common Stock,CVE,56606.2,30.31999969482422,22.21,3.69,53.75,99.08,0.0
297,2026,2026-08,2026-07-31,NYSE,Southern Company (The) 2025 Series A Corporate Units,SOMN,56021.1,49.68000030517578,-0.12,-4.52,-3.06,0.0,0.0
298,2026,2026-08,2026-07-31,NASDAQ,Lumentum Holdings Inc. Common Stock,LITE,55544.5,693.239990234375,-19.21,-23.17,76.92,529.76,0.0
299,2026,2026-08,2026-07-31,NYSE,AMETEK Inc.,AME,55400.7,240.00999450683594,-0.8,1.92,7.16,29.84,0.0
300,2026,2026-08,2026-07-31,NYSE,Cheniere Energy Inc. Common Stock,LNG,55231.6,258.05999755859375,7.97,-6.14,22.0,9.4,0.0
301,2026,2026-08,2026-07-31,NASDAQ,Fastenal Company Common Stock,FAST,54747.1,46.65999984741211,-2.85,3.85,7.61,1.15,0.0
302,2026,2026-08,2026-07-31,NYSE,Keysight Technologies Inc. Common Stock,KEYS,54529.3,312.69000244140625,-10.68,-10.64,44.54,90.77,0.0
303,2026,2026-08,2026-07-31,NYSE,Cardinal Health Inc. Common Stock,CAH,53874.4,227.07000732421875,-4.42,17.73,5.67,46.29,0.0
304,2026,2026-08,2026-07-31,NYSE,Rockwell Automation Inc. Common Stock,ROK,53420.4,471.010009765625,-4.86,15.19,11.71,33.92,0.0
305,2026,2026-08,2026-07-31,NYSE,Arcelor Mittal NY Registry Shares NEW,MT,53385.4,69.33999633789062,15.14,21.2,28.48,119.22,0.0
306,2026,2026-08,2026-07-31,NYSE,Ciena Corporation Common Stock,CIEN,53372.5,372.07000732421875,-24.15,-29.48,47.76,300.76,0.0
307,2026,2026-08,2026-07-31,NASDAQ,Astera Labs Inc. Common Stock,ALAB,53347.3,299.69000244140625,-37.95,53.89,98.97,119.18,0.0
308,2026,2026-08,2026-07-31,NASDAQ,argenx SE American Depositary Shares,ARGX,52990.5,872.5800170898438,-5.95,11.62,3.82,30.17,0.0
309,2026,2026-08,2026-07-31,NASDAQ,Nasdaq Inc. Common Stock,NDAQ,52650.1,95.16000366210938,20.73,3.54,-1.79,-1.1,0.0
310,2026,2026-08,2026-07-31,NYSE,Corteva Inc. Common Stock,CTVA,52642.8,89.33999633789062,5.49,10.28,22.72,23.86,0.0
311,2026,2026-08,2026-07-31,NASDAQ,Electronic Arts Inc. Common Stock,EA,52622.7,209.58999633789062,2.22,3.57,2.78,37.45,0.0
312,2026,2026-08,2026-07-31,NYSE,Nokia Corporation Sponsored American Depositary Shares,NOK,52484.1,9.09000015258789,-31.55,-29.59,41.37,122.79,0.0
313,2026,2026-08,2026-07-31,NYSE,Devon Energy Corporation Common Stock,DVN,52053.1,44.16999816894531,6.9,-14.02,9.85,32.96,0.0
314,2026,2026-08,2026-07-31,NYSE,L3Harris Technologies Inc. Common Stock,LHX,51614.9,271.8999938964844,-6.43,-15.18,-20.69,-1.06,0.0
315,2026,2026-08,2026-07-31,NASDAQ,Medline Inc. Class A Common Stock,MDLN,51601.7,39.119998931884766,-0.81,-12.03,-11.49,0.0,0.0
316,2026,2026-08,2026-07-31,NYSE,Coherent Corp. Common Stock,COHR,51431.6,249.05999755859375,-36.86,-22.1,17.38,131.47,0.0
317,2026,2026-08,2026-07-31,NYSE,Fifth Third Bancorp Common Stock,FITB,51206.6,56.59000015258789,0.39,11.49,12.68,36.13,0.0
318,2026,2026-08,2026-07-31,NYSE,State Street Corporation Common Stock,STT,50969.4,182.82000732421875,7.79,19.62,39.71,63.6,0.0
319,2026,2026-08,2026-07-31,NYSE,Carrier Global Corporation Common Stock,CARR,50951.5,61.38999938964844,-16.31,-8.61,3.04,-10.54,0.0
320,2026,2026-08,2026-07-31,NASDAQ,eBay Inc. Common Stock,EBAY,50735.7,113.5199966430664,1.58,9.7,24.45,23.73,0.0
321,2026,2026-08,2026-07-31,NYSE,Vistra Corp. Common Stock,VST,49967.1,148.6199951171875,-6.31,-5.84,-6.14,-28.73,0.0
322,2026,2026-08,2026-07-31,NYSE,Heico Corporation Common Stock,HEI,49796.9,354.1700134277344,-0.57,31.21,7.03,8.38,0.0
323,2026,2026-08,2026-07-31,NASDAQ,Coca-Cola Europacific Partners plc Ordinary Shares,CCEP,49692.9,111.70999908447266,11.63,18.12,21.82,15.26,0.0
324,2026,2026-08,2026-07-31,NYSE,Edwards Lifesciences Corporation Common Stock,EW,49559.1,86.91999816894531,-3.91,4.1,6.83,9.6,0.0
325,2026,2026-08,2026-07-31,NYSE,Wheaton Precious Metals Corp Common Shares (Canada),WPM,49510.2,113.37999725341797,0.94,-10.34,-14.02,23.9,0.0
326,2026,2026-08,2026-07-31,NASDAQ,Autodesk Inc. Common Stock,ADSK,49416.2,234.97000122070312,20.86,-0.86,-7.08,-22.48,0.0
327,2026,2026-08,2026-07-31,NYSE,Entergy Corporation Common Stock,ETR,49277.8,108.02999877929688,-5.95,-8.38,12.66,19.46,0.0
328,2026,2026-08,2026-07-31,NYSE,AutoZone Inc. Common Stock,AZO,49241.4,3006.570068359375,-5.93,-18.83,-18.84,-20.22,0.0
329,2026,2026-08,2026-07-31,NYSE,Westinghouse Air Brake Technologies Corporation Common Stock,WAB,49129.4,292.4599914550781,8.48,8.36,27.08,52.28,0.0
330,2026,2026-08,2026-07-31,NYSE,Ameriprise Financial Inc. Common Stock,AMP,49069.4,544.4600219726562,18.68,14.67,3.28,5.07,0.0
331,2026,2026-08,2026-07-31,NYSE,Ambev S.A. American Depositary Shares (Each representing 1 Common Share),ABEV,49018.7,3.119999885559082,-0.64,6.85,12.23,43.12,0.0
332,2026,2026-08,2026-07-31,NYSE,Diageo plc Common Stock,DEO,49014.5,89.05999755859375,10.8,10.43,-4.03,-9.08,0.0
333,2026,2026-08,2026-07-31,NASDAQ,PayPal Holdings Inc. Common Stock,PYPL,48940.9,57.650001525878906,33.51,14.98,9.41,-16.16,0.0
334,2026,2026-08,2026-07-31,NASDAQ,Xcel Energy Inc. Common Stock,XEL,48817.9,78.2300033569336,-2.58,-5.69,2.85,6.52,0.0
335,2026,2026-08,2026-07-31,NYSE,Infosys Limited American Depositary Shares,INFY,48798.0,11.949999809265137,13.92,-4.09,-32.03,-28.53,0.0
336,2026,2026-08,2026-07-31,NYSE,Block Inc. Class A Common Stock,XYZ,48367.2,82.58999633789062,8.67,17.13,36.67,6.9,0.0
337,2026,2026-08,2026-07-31,NASDAQ,Nebius Group N.V. Class A Ordinary Shares,NBIS,48344.8,188.42999267578125,-31.77,36.32,121.19,246.19,0.0
338,2026,2026-08,2026-07-31,NYSE,United Microelectronics Corporation (NEW) Common Stock,UMC,47910.5,18.940000534057617,-30.39,45.02,86.05,176.9,0.0
339,2026,2026-08,2026-07-31,NYSE,Chipotle Mexican Grill Inc. Common Stock,CMG,47743.4,38.52000045776367,13.29,13.33,-0.9,-10.17,0.0
340,2026,2026-08,2026-07-31,NASDAQ,Exelon Corporation Common Stock,EXC,46883.4,45.58000183105469,-2.23,-0.89,1.79,1.42,0.0
341,2026,2026-08,2026-07-31,NASDAQ,Ferrovial N.V. Ordinary Shares,FER,46836.7,65.12000274658203,-5.09,-5.5,-4.22,27.44,0.0
342,2026,2026-08,2026-07-31,NYSE,STMicroelectronics N.V. Common Stock,STM,46760.4,53.060001373291016,-29.15,-3.77,90.25,108.65,0.0
343,2026,2026-08,2026-07-31,NYSE,Pacific Gas & Electric Co. Common Stock,PCG,46580.3,17.780000686645508,5.71,6.98,15.3,26.82,0.0
344,2026,2026-08,2026-07-31,NYSE,Viking Holdings Ltd Ordinary Shares,VIK,46517.8,104.44999694824219,-0.21,27.52,44.77,77.88,0.0
345,2026,2026-08,2026-07-31,NYSE,Sun Life Financial Inc. Common Stock,SLF,46231.7,82.7699966430664,5.55,14.83,31.3,35.69,0.0
346,2026,2026-08,2026-07-31,NYSE,Ferguson Enterprises Inc. Common Stock,FERG,45822.3,226.36000061035156,-4.62,-15.45,-10.34,1.36,0.0
347,2026,2026-08,2026-07-31,NYSE,Becton Dickinson and Company Common Stock,BDX,45635.0,165.4499969482422,9.33,11.01,3.43,18.07,0.0
348,2026,2026-08,2026-07-31,NYSE,Ventas Inc. Common Stock,VTR,45461.7,91.91999816894531,3.51,4.62,18.35,36.83,0.0
349,2026,2026-08,2026-07-31,NYSE,ORIX Corporation American Depositary Shares,IX,45312.7,40.400001525878906,6.2,20.2,32.33,79.16,0.0
350,2026,2026-08,2026-07-31,NASDAQ,Take-Two Interactive Software Inc. Common Stock,TTWO,45102.1,247.42999267578125,-1.02,15.75,12.32,11.09,0.0
351,2026,2026-08,2026-07-31,NASDAQ,JD.com Inc. American Depositary Shares,JD,45085.7,32.310001373291016,26.81,6.56,13.45,2.6,0.0
352,2026,2026-08,2026-07-31,NYSE,Woodside Energy Group Limited American Depositary Shares each representing one Ordinary Share,WDS,44599.8,23.3799991607666,21.01,-1.97,32.69,38.1,0.0
